"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","203 Silverado Plains Park SW","A2118368","Row/Townhouse","Silverado","04/01/2024","$490,000.00","$515,000.00","1,692","Calgary","2014","3","Amanda Ballas","CBALLAAM","","Lana Bedard","CBEDARLA","","CAL Zone S"
"1501","S","335 Creekside Boulevard SW Unit#502","A2117377","Row/Townhouse","Pine Creek","04/11/2024","$515,000.00","$515,000.00","1,643","Calgary","2024","14","Reilly Nicholls","CNICHORE","CBORSOJO","Viktoriya Butko","CBUTKOVI","","CAL Zone S"
"1501","S","530 12 Avenue SW Unit#502","A2116803","Apartment","Beltline","04/30/2024","$539,900.00","$515,000.00","1,106","Calgary","2008","34","Jason Wai","CWAIJA","","Vince Degiuseppe","CDEGIUVI","","CAL Zone CC"
"1501","S","417 HUNTLEY Way NE","A2115443","Detached","Huntington Hills","04/09/2024","$524,900.00","$515,000.00","960","Calgary","1972","3","April Isaac","CISAACAP","","Satnam Sidhu","CSIDHUSA5","CBANIPSU","CAL Zone N"
"1501","S","6 Hemlock Crescent SW Unit#204","A2110138","Apartment","Spruce Cliff","04/24/2024","$529,000.00","$515,000.00","1,419","Calgary","2007","57","Anil Asrani","CASRANAN","CSHARMVA","Niloofar Saeidpour","CSAEIDNI","CAUDETCH","CAL Zone W"
"1501","S","857 Belmont Drive SW Unit##535","A2095201","Row/Townhouse","Belmont","04/29/2024","$514,395.00","$514,395.00","1,133","Calgary","2024","156","Catherine Ziro","CZIROCA","","Jen Hawkins","CHAWKIJE1","","CAL Zone S"
"1501","S","30 Martha's Meadow Drive NE","A2119180","Detached","Martindale","04/26/2024","$535,000.00","$512,500.00","1,013","Calgary","2001","22","Yanick Harrison","CHARRIYA","","Simran Sidhu","CSIDHUSI","CDHILLJA2","CAL Zone NE"
"1501","S","177 148 Avenue NW","A2109615","Row/Townhouse","Livingston","04/04/2024","$512,400.00","$512,400.00","1,495","Calgary","2024","34","Hayley Green","CGREENHA","CGREENMA","Boyd Rowsell","CROWSEBO","","CAL Zone N"
"1501","S","123 Falwood Way NE","A2121792","Detached","Falconridge","04/23/2024","$495,000.00","$512,000.00","782","Calgary","1979","4","Maricel Kharrat","CKHARRMA","","Rajdeep Kooner","CKOONERA","","CAL Zone NE"
"1501","S","1815 17A Street SW","A2120868","Detached","Bankview","04/12/2024","$499,900.00","$512,000.00","1,216","Calgary","1921","5","Debra Molzan","CMOLZADE","CMOLZAPE1","Inder Pal Singh Toor","CTOORIN","","CAL Zone CC"
"1501","S","303 38 Street SW","A2108542","Semi Detached (Half Duplex)","Wildwood","04/26/2024","$475,000.00","$512,000.00","829","Calgary","1956","69","Carson Weston","CWESTOCA","CALLRESE","Paul Dojcinovic","CDOJCIPA","","CAL Zone W"
"1501","S","93 Costa Mesa Close NE","A2106298","Detached","Monterey Park","04/11/2024","$525,000.00","$512,000.00","1,042","Calgary","1992","64","Debbie Enslen","CENSLEDE","","Wayne E. Brown","CBROWNWA2","","CAL Zone NE"
"1501","S","3227 39 Street SE","A2118325","Detached","Dover","04/12/2024","$499,000.00","$511,750.00","1,194","Calgary","1970","15","Taylor Mueller","CMUELLTA","","Anastasia Dvorak","CSTUKAAN","","CAL Zone E"
"1501","S","154 Auburn Bay Boulevard SE","A2118714","Semi Detached (Half Duplex)","Auburn Bay","04/09/2024","$495,000.00","$511,500.00","1,108","Calgary","2009","11","Kevin Shapkin","CSHAPKKE","","Bobbi Morrison","CMORRIBO1","","CAL Zone SE"
