"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1501","S","3612 27A Avenue SE","A2172465","Row/Townhouse","Dover","10/17/2024","$359,000.00","$352,500.00","1,028","Calgary","1970","6","Natasha Eden","CEDENNA","","Anna King","CKINGAN1","","CAL Zone E"
"1501","S","7110 80 Avenue NE Unit#123","A2167512","Apartment","Saddle Ridge","10/07/2024","$359,900.00","$352,500.00","972","Calgary","2013","15","Sandeep Dhaliwal","CDHALISA2","","Usman Ishaq","CISHAQUS","","CAL Zone NE"
"1501","S","345 Rocky Vista Park NW Unit#416","A2170691","Apartment","Rocky Ridge","10/21/2024","$359,900.00","$352,000.00","836","Calgary","2002","18","Joe Samson","CSAMSOJO","","Trenton Pittner","CPITTNTR","","CAL Zone NW"
"1501","S","151 Legacy Main Street SE Unit#6217","A2167656","Apartment","Legacy","10/06/2024","$359,000.00","$352,000.00","804","Calgary","2021","16","Carey Attwood","CATTWOCA","","Najib Rubio Naranjo","CRUBIONA","","CAL Zone S"
"1501","S","1025 5 Avenue SW Unit#513","A2161111","Apartment","Downtown West End","10/07/2024","$369,900.00","$351,250.00","590","Calgary","2017","40","William Yeung","CYEUNGWI1","","Paul Petkoff","CPETKOPA","","CAL Zone CC"
"1501","S","6440 4 Street NW Unit#22","A2157416","Row/Townhouse","Thorncliffe","10/05/2024","$340,000.00","$351,000.00","1,127","Calgary","1969","9","Ginger Andrews","CANDREGI","","Ginger Andrews","CANDREGI","","CAL Zone N"
"1501","S","188 15 Avenue SW Unit#1708","A2173721","Apartment","Beltline","10/28/2024","$350,000.00","$350,000.00","838","Calgary","2006","11","Julie Dempsey","CDEMPSJU","","Chris Adam","CADAMCH","","CAL Zone CC"
"1501","S","1401 Lake Fraser Court SE Unit#1401","A2173415","Apartment","Lake Bonavista","10/26/2024","$360,000.00","$350,000.00","731","Calgary","2000","9","Jessica De Bellis","CDEBELJE","","Victor Shilmar","CSHILMVI","","CAL Zone S"
"1501","S","1111 10 Street SW Unit#1207","A2171850","Apartment","Beltline","10/23/2024","$349,900.00","$350,000.00","590","Calgary","2012","14","Stephanie Campbell","CCAMPBST","","Brittney MacMillan","CMACMIBR","","CAL Zone CC"
"1501","S","545 18 Avenue SW Unit#406","A2168845","Apartment","Cliff Bungalow","10/07/2024","$350,000.00","$350,000.00","990","Calgary","1982","10","Daniyal Nasiri","CNASIRDA","CNASIRJU","Carmen Davison","CDAVISCA","","CAL Zone CC"
"1501","S","195 MANORA Place NE Unit#34","A2167676","Row/Townhouse","Marlborough Park","10/12/2024","$359,900.00","$350,000.00","1,110","Calgary","1976","21","Sandeep Singh Kehal","CKEHALSA","","Isaak Ghebretinsae","CGHEBRIS","","CAL Zone NE"
"1501","S","605 15 Avenue SW Unit#32","A2165511","Row/Townhouse","Beltline","10/03/2024","$359,900.00","$350,000.00","869","Calgary","1995","21","Sohini Ruparell","CRUPARSO","","Grace Chen","CCHENGU","","CAL Zone CC"
"1501","S","1053 10 Street SW Unit#1415","A2160869","Apartment","Beltline","10/08/2024","$375,000.00","$350,000.00","783","Calgary","2006","41","Ken MacAulay","CMACAUKE1","","Raj Bhopla","CBHOPLRA","","CAL Zone CC"
"1501","S","4740 Dalton Drive NW Unit#40","A2150468","Row/Townhouse","Dalhousie","10/30/2024","$359,900.00","$350,000.00","950","Calgary","1978","103","Jing Wen NI","CNIJI","","Jing Wen NI","CNIJI","","CAL Zone NW"
"1501","S","1317 27 Street SE Unit#3402","A2133487","Apartment","Albert Park/Radisson Heights","10/16/2024","$359,900.00","$350,000.00","836","Calgary","2015","147","Paul G. Forrayi","CFORRAPA","","Dinesh Reddy Nallamadhi","CNALLADI","","CAL Zone E"
"1501","S","108 25 Avenue SW Unit#406","A2169826","Apartment","Mission","10/17/2024","$349,900.00","$349,900.00","823","Calgary","2009","14","Jamie Newton","CNEWTOJA","CRINDFTA","Matthew Callbeck","CCALLBMA","","CAL Zone CC"
"1501","S","920 43 Street SE Unit#5","A2168738","Row/Townhouse","Forest Lawn","10/05/2024","$349,000.00","$348,500.00","1,070","Calgary","1976","9","Matthew Mai","CMAIXU","","Ahmad El Rafih","CELRAFAH","","CAL Zone E"
"1501","S","171 Templehill Drive NE","A2172056","Row/Townhouse","Temple","10/31/2024","$350,000.00","$347,500.00","1,065","Calgary","1978","21","Michele Gole","CGOLEMI","CBAUERCI","Barb Desautels","CDESAUBA","","CAL Zone NE"
"1501","S","175 Silverado Boulevard SW Unit#3316","A2159287","Apartment","Silverado","10/09/2024","$354,900.00","$347,500.00","798","Calgary","2014","50","Brett Greff","CGREFFBR","","Lisa Li","CLIXI","","CAL Zone S"
"1501","S","80 Carrington Plaza NW Unit#317","A2063008","Apartment","Carrington","10/17/2024","$365,000.00","$347,500.00","715","Calgary","2022","34","Jamie D'Mello-Okoli","CDMELLJA","","Ramesh Peri","CPERIRA","","CAL Zone N"
"1501","S","60 Erin Woods Court SE","A2163103","Row/Townhouse","Erin Woods","10/05/2024","$359,900.00","$346,600.00","822","Calgary","2005","29","Anthony Lewis","CLEWISAN1","","Jamie McLachlin","CMCLACJA","","CAL Zone E"
"1501","S","3500 Varsity Drive NW Unit#2007","A2167000","Row/Townhouse","Varsity","10/03/2024","$347,588.00","$346,588.00","1,218","Calgary","1976","15","Craig Heynen","CHEYNEPA","","Melanie Cantius","CCANTIME","","CAL Zone NW"
"1501","S","120 18 Avenue SW Unit#401","A2149124","Apartment","Mission","10/03/2024","$360,000.00","$346,000.00","747","Calgary","2017","83","Mike Fujiwara","CFUJIWSH","","Yiqun Jiang","CJIANGYI","","CAL Zone CC"
"1501","S","2202 Tuscarora Manor NW","A2170569","Apartment","Tuscany","10/22/2024","$349,900.00","$345,000.00","1,013","Calgary","1999","18","John Malick","CMALICJO","","Michelle Fisher","CFISHEMI1","","CAL Zone NW"
