"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","A2108485","Detached","Winston Heights/Mountview","03/14/2024","$1,250,000.00","$1,200,000.00","2,458","614 25 Avenue NE","Calgary","1996","27","Tony Nicastro","CNICASTO","","Len T. Wong","CWONGLE3","","CAL Zone CC"
"1","S","A2105924","Semi Detached (Half Duplex)","Richmond","03/06/2024","$1,235,000.00","$1,200,000.00","2,153","2001 25 Avenue SW","Calgary","2023","26","Allen Jovica","CJOVICAL","","Rebecca Yarmoloy","CMORGARE","","CAL Zone CC"
"1","S","A2098587","Detached","Kelvin Grove","03/02/2024","$1,325,000.00","$1,200,000.00","3,899","1316 70 Avenue SW","Calgary","1964","71","Gizella Davis","CDAVISGI","CCREASJE","Gizella Davis","CDAVISGI","CCREASJE","CAL Zone S"
"1","S","A2114501","Detached","Mahogany","03/18/2024","$1,199,900.00","$1,199,900.00","2,755","239 Mahogany Landing SE","Calgary","2014","4","Rob Smith","CSMITHRO8","","Chris Fenemore","CFENEMCH","","CAL Zone SE"
"1","S","A2109280","Detached","Aspen Woods","03/14/2024","$1,199,888.00","$1,194,000.00","2,400","41 Aspen Stone View SW","Calgary","2005","21","Ross Pavl","CPAVLYRO","","Ginny Webster","CWEBSTGI","","CAL Zone W"
"1","S","A2112414","Detached","Parkhill","03/20/2024","$1,198,000.00","$1,188,000.00","2,046","3612 1A Street SW","Calgary","2008","8","John McNeill","CMCNEIJO","","Richard Lobsinger","CLOBSIRI","","CAL Zone CC"
"1","S","A2109657","Detached","Legacy","03/22/2024","$1,200,000.00","$1,183,000.00","2,619","21 Legacy Woods Circle SE","Calgary","2019","18","Justin Warthe","CWARTHJU","","Wei Zhang","czhangwe","","CAL Zone S"
"1","S","A2107519","Detached","St Andrews Heights","03/15/2024","$1,199,999.00","$1,180,000.00","1,530","2518 11 Avenue NW","Calgary","1955","24","Joel Gwillim","CGWILLJO","","Geoffrey Gordon","CGORDOGE","","CAL Zone CC"
"1","S","A2097538","Detached","Mahogany","03/01/2024","$1,199,900.00","$1,175,000.00","3,092","208 Marquis Landing SE","Calgary","2015","43","Danny Greene","CGREENDA3","","Amit Gupta","cguptaam1","","CAL Zone SE"
"1","S","A2100916","Semi Detached (Half Duplex)","West Springs","03/01/2024","$1,199,900.00","$1,170,000.00","2,775","36 Wentworth Square SW","Calgary","2010","51","Craig Lamb","CLAMBCR","CGOGOLME","Jon Dick","CDICKJO","","CAL Zone W"
"1","S","A2067137","Detached","Montgomery","03/01/2024","$1,199,000.00","$1,170,000.00","2,108","3021 46 Street NW","Calgary","2023","53","Justin Warthe","CWARTHJU","","Yang Shi","CSHIYA","","CAL Zone NW"
"1","S","A2111257","Detached","Shawnee Slopes","03/05/2024","$1,149,000.00","$1,155,000.00","2,820","37 Shawnee Heath SW","Calgary","2018","5","Coby Gaudette","CTOPILCO","CEKLUNTA","Alex Hripko","CHRIPKAL","","CAL Zone S"
"1","S","A2110655","Detached","Meadowlark Park","03/15/2024","$1,195,000.00","$1,155,000.00","1,398","77 Malibou Road SW","Calgary","1956","17","Priscilla Gonzalez Salazar","CGOZALPR","CHALILJO","Gillian Stewart","CSTEWAGI","","CAL Zone CC"
"1","S","A2104227","Detached","Rocky Ridge","03/12/2024","$1,180,000.00","$1,155,000.00","2,620","59 Rock Lake View NW","Calgary","2023","40","Len T. Wong","CWONGLE3","CTIMMECA","Taeju Lee","CLEETA","","CAL Zone NW"
"1","S","A2106563","Semi Detached (Half Duplex)","Mount Pleasant","03/20/2024","$1,199,900.00","$1,150,000.00","2,776","3109 5 Street NW","Calgary","2022","41","Ross Aitken","CAITKERO","","Doug Baxter","CBAXTEDO1","","CAL Zone CC"
"1","S","A2097837","Detached","Mahogany","03/16/2024","$1,199,000.00","$1,150,000.00","2,820","14 Masters Point SE","Calgary","2014","80","Sasha Raimova","CRAIMOSA","CSMITHNI9","Chris Ford","CFORDCH","","CAL Zone SE"
"1","S","A2113462","Semi Detached (Half Duplex)","Altadore","03/20/2024","$1,149,900.00","$1,149,900.00","1,998","4602 17 Street SW","Calgary","2021","8","Amy Brooks","CBROOKAM","CBROOKEM","Timothy Green","CGREENTI","","CAL Zone CC"
"1","S","A2113272","Semi Detached (Half Duplex)","Killarney/Glengarry","03/25/2024","$1,149,000.00","$1,145,000.00","2,006","2006 35 Street SW","Calgary","2024","10","Lisa Johnson","CJOHNSLI1","","Randy Merkley","CMERKLRA","","CAL Zone CC"
"1","S","A2111133","Detached","Hillhurst","03/11/2024","$1,150,000.00","$1,145,000.00","1,677","220 12 Street NW","Calgary","1981","6","Bradley Saunders","CSAUNDBR","","Chelsey Phillips","CPHILLCH","","CAL Zone CC"
"1","S","A2102513","Detached","Parkdale","03/06/2024","$1,150,000.00","$1,145,000.00","1,924","535B 34A Street NW","Calgary","2024","48","Lisa Johnson","CJOHNSLI1","","Matthew Wiebe","CWIEBEMA1","","CAL Zone CC"
"1","S","A2101319","Detached","North Glenmore Park","03/15/2024","$1,169,000.00","$1,145,000.00","1,363","24 Lenton Place SW","Calgary","1959","57","Tanya Eklund","CEKLUNTA","","Jonathan Popowich","CPOPOWJO","","CAL Zone W"
"1","S","A2114903","Detached","Auburn Bay","03/25/2024","$1,125,000.00","$1,140,000.00","2,753","64 Auburn Shores Way SE","Calgary","2013","10","Bryan Dell","CDELLBR","","Roland Darel","CDARELRO","","CAL Zone SE"
"1","S","A2110628","Semi Detached (Half Duplex)","Parkdale","03/15/2024","$1,149,900.00","$1,140,000.00","2,539","918 35A Street NW","Calgary","2023","16","Tanya Eklund","CEKLUNTA","","Richard Palibroda","CPALIBRI","","CAL Zone CC"
"1","S","A2112215","Detached","McKenzie Lake","03/26/2024","$1,149,000.00","$1,139,000.00","1,813","46 Mt Kidd Gardens SE","Calgary","1996","19","Lori Nitah","CNITAHLO","","Carlin Lutzer","CLUTZECA","","CAL Zone SE"
"1","S","A2097809","Detached","Mahogany","03/18/2024","$1,199,999.00","$1,138,888.00","2,792","133 Mahogany Place SE","Calgary","2013","62","Rob Richards","CRICHARO1","CLEESY","Chantelle Jenkins","CJENKICH","","CAL Zone SE"
"1","S","A2102828","Semi Detached (Half Duplex)","Richmond","03/08/2024","$1,149,900.00","$1,137,800.00","2,023","2216 25 Street SW","Calgary","2024","47","Lisa Johnson","CJOHNSLI1","","Kirandeep Sandhu","CSANDHKI","CPLINTDE","CAL Zone CC"
"1","S","A2110436","Detached","Mount Pleasant","03/26/2024","$1,133,900.00","$1,133,900.00","1,933","438 28 Avenue NW","Calgary","2024","22","Anna Lang","CLANGAN","CGIUFFCH1","Craig Lamb","CLAMBCR","","CAL Zone CC"
"1","S","A2113606","Detached","Renfrew","03/25/2024","$1,200,000.00","$1,130,000.00","1,432","928 7 Avenue NE","Calgary","1954","16","Gina Arienzale","CARIENGI","","Norma Robertson","CROBERNO","","CAL Zone CC"
"1","S","A2106006","Detached","Evergreen","03/14/2024","$1,150,000.00","$1,130,000.00","2,532","1504 Evergreen Hill SW","Calgary","1989","37","Jon Dick","CDICKJO","","Eric Smith","CSMITHER2","","CAL Zone S"
"1","S","A2113259","Detached","Tuscany","03/09/2024","$1,090,000.00","$1,125,000.00","2,697","22 Tuscany Estates Close NW","Calgary","2007","1","Faye Crooks","CCROOKFA","","Ron Garneau","CGARNERO1","","CAL Zone NW"
"1","S","A2108737","Detached","Altadore","03/02/2024","$1,079,888.00","$1,124,000.00","1,876","4210 16A Street SW","Calgary","2007","10","Caitlin Devall","CDEVALCA","CMCKAYAS","Anne Clarke-Davidson","CCLARKAN2","","CAL Zone CC"
"1","S","A2111615","Full Duplex","Dalhousie","03/06/2024","$949,900.00","$1,120,000.00","2,304","4218 - 4220 Dalhousie Drive NW","Calgary","1971","2","Warren Zmud","CZMUDWA","","Gary Cronin","CCRONIGA2","","CAL Zone NW"
"1","S","A2117103","Detached","Coach Hill","03/26/2024","$1,088,000.00","$1,113,000.00","3,050","123 Coach Light Bay SW","Calgary","1984","4","Enzo DiPietro","CDIPIEEN","","Adnan Ali Assaf","CASSAFAD1","","CAL Zone W"
"1","S","A2116906","Detached","Bowness","03/25/2024","$1,099,000.00","$1,109,082.00","1,089","6612 Bow Crescent NW","Calgary","1963","3","Lucas Ramage","CRAMAGLU","","Erin Ferguson","CFERGUER","","CAL Zone NW"
"1","S","A2111182","Row/Townhouse","Lower Mount Royal","03/12/2024","$1,075,000.00","$1,105,000.00","1,992","1903 7 Street SW","Calgary","1995","12","Tanya Eklund","CEKLUNTA","","Chris Adam","CADAMCH","","CAL Zone CC"
"1","S","A2102820","Semi Detached (Half Duplex)","Capitol Hill","03/30/2024","$1,119,000.00","$1,105,000.00","1,947","1709 19 Avenue NW","Calgary","2024","68","Peyman Valim","CVALIMPE","","Mari Carr","CCARRMA","","CAL Zone CC"
"1","S","A2116431","Detached","Lake Bonavista","03/25/2024","$1,050,000.00","$1,100,000.00","1,316","304 Lake Bonavista Drive SE","Calgary","1973","4","David Cryderman","CCRYDEDA","","Noah Miller","CMILLENO","","CAL Zone S"
"1","S","A2113342","Detached","Mahogany","03/15/2024","$1,099,900.00","$1,100,000.00","2,857","310 Mahogany Manor SE","Calgary","2014","7","Len T. Wong","CWONGLE3","CTIMMECA","Len T. Wong","CWONGLE3","CMAHLI","CAL Zone SE"
"1","S","A2113322","Detached","Discovery Ridge","03/11/2024","$999,000.00","$1,100,000.00","2,246","150 Discovery Ridge Way SW","Calgary","2003","3","Jennifer Rekrutiak","CREKRUJE","CKAUFMWI","Julia Yan","CYANJU","","CAL Zone W"
"1","S","A2111060","Detached","Lakeview","03/11/2024","$1,125,000.00","$1,100,000.00","1,437","2636 Lougheed Drive SW","Calgary","1961","11","Mandy Martin","CMARTIAM","","Ginger Andrews","CANDREGI","","CAL Zone W"
"1","S","A2108004","Detached","Haysboro","03/08/2024","$1,149,900.00","$1,100,000.00","1,229","20 Harley Road SW","Calgary","1959","22","Lisa Johnson","CJOHNSLI1","","Kyle Dexter","CDEXTEKY","","CAL Zone S"
"1","S","A2102142","Semi Detached (Half Duplex)","Patterson","03/06/2024","$1,150,000.00","$1,100,000.00","1,534","16 Prominence Point SW","Calgary","1993","48","Ken Rigel","CRIGELKE","","Michael Wetherup","CWETHEMI","","CAL Zone W"
"1","S","A2110150","Detached","Richmond","03/11/2024","$1,099,000.00","$1,095,000.00","1,936","2220 31 Avenue SW","Calgary","2006","11","Tania Grassi","CATKINTA","","Joanna Barstad","CBARSTJO","","CAL Zone CC"
"1","S","A2111722","Detached","Scarboro/Sunalta West","03/14/2024","$1,125,000.00","$1,091,000.00","1,679","2421 15 Avenue SW","Calgary","1949","12","Johnny Goyetche","CGOYETJO1","","Rob Whitfield","CWHITFRO","","CAL Zone CC"
"1","S","A2104406","Detached","Nolan Hill","03/09/2024","$1,150,000.00","$1,090,000.00","2,715","178 Nolancrest Rise NW","Calgary","2015","40","Jimmy Gill","CGILLJI1","","Santhosh Nathan","CNATHASA","","CAL Zone N"
"1","S","A2102405","Detached","Wildwood","03/11/2024","$1,150,000.00","$1,090,000.00","1,585","55 Woodlark Drive SW","Calgary","1956","52","Lori Olijnyk","COLIJNLO","","David Williams","CWILLIDA6","","CAL Zone W"
"1","S","A2114246","Detached","Evergreen","03/26/2024","$1,098,800.00","$1,087,000.00","2,288","2715 Evercreek Bluffs Way SW","Calgary","2004","5","Candace Stanick","CSTANICA","","Krista Bortoluzzi","CBORTOKR","","CAL Zone S"
"1","S","A2114452","Semi Detached (Half Duplex)","Killarney/Glengarry","03/28/2024","$999,500.00","$1,080,000.00","2,064","2617 25A Street SW","Calgary","2017","7","Chris Adam","CADAMCH","","Nathan Koenigsberg","CKOENINA","","CAL Zone CC"
"1","S","A2108417","Semi Detached (Half Duplex)","Killarney/Glengarry","03/01/2024","$1,088,000.00","$1,078,000.00","2,038","2214 28 Street SW","Calgary","2022","14","Sandy Seifert","CSEIFESA","","Debbie Komitsch","CKOMITDE","","CAL Zone CC"
"1","S","A2097339","Semi Detached (Half Duplex)","Killarney/Glengarry","03/01/2024","$1,088,000.00","$1,078,000.00","2,038","2216 28 Street SW","Calgary","2022","81","Sandy Seifert","CSEIFESA","","Kasia Sadko","CSADKOKA","","CAL Zone CC"
"1","S","A2114816","Apartment","Eau Claire","03/31/2024","$1,095,000.00","$1,075,000.00","3,528","500 Eau Claire Avenue SW Unit#1600D","Calgary","1983","17","Richard Bergeron","CBERGERI","CBERGEEL","Gary Cronin","CCRONIGA2","","CAL Zone CC"
"1","S","A2112990","Detached","Crescent Heights","03/18/2024","$999,900.00","$1,070,000.00","1,761","311 13 Avenue NW","Calgary","1930","10","Lucas Ramage","CRAMAGLU","","Susan Harrigan","CHARRIMA","","CAL Zone CC"
"1","S","A2109060","Detached","Garrison Woods","03/12/2024","$1,120,000.00","$1,070,000.00","2,103","2217 Vimy Way SW","Calgary","2002","18","Stacie Mori","CMORIST","","Dianne Brown","CBROWNDI5","","CAL Zone CC"
"1","S","A2099321","Semi Detached (Half Duplex)","Killarney/Glengarry","03/11/2024","$1,079,900.00","$1,070,000.00","2,062","3026 27 Street SW","Calgary","2023","69","Lisa Johnson","CJOHNSLI1","","David Jablonski","CJABLODA","","CAL Zone CC"
"1","S","A2103618","Semi Detached (Half Duplex)","Windsor Park","03/14/2024","$1,095,000.00","$1,067,500.00","1,966","521 55 Avenue SW","Calgary","2023","35","Chris Richter","CRICHTCH","CPILONJE","Steve Howes","CHOWESST","","CAL Zone CC"
"1","S","A2092975","Detached","Rocky Ridge","03/18/2024","$1,125,000.00","$1,065,000.00","1,628","435 Rocky Ridge Drive NW","Calgary","2002","122","Deborah Scruggs","CSCRUGDE","","Caroline Pang","CPANGCA","","CAL Zone NW"
"1","S","A2110728","Detached","West Springs","03/20/2024","$1,063,000.00","$1,063,000.00","2,299","7140 11 Avenue SW","Calgary","2022","13","PatiJoe Hui","CHUIPA","","Rachelle Starnes","CSTARNRA","CDEXTEKY","CAL Zone W"
"1","S","A2109422","Detached","Signal Hill","03/05/2024","$1,098,000.00","$1,063,000.00","2,746","208 Sienna Park Heath SW","Calgary","2003","12","Ying Liu","CLIUYI","","Niloofar Saeidpour","CSAEIDNI","","CAL Zone W"
"1","S","A2113147","Detached","Evergreen","03/12/2024","$1,059,500.00","$1,061,000.00","2,716","60 Evergreen Row SW","Calgary","2006","4","Tracey Luking","CLUKINTR","","Ken MacAulay","CMACAUKE1","","CAL Zone S"
"1","S","A2110182","Detached","Signal Hill","03/04/2024","$949,900.00","$1,060,500.00","2,352","909 Sierra Morena Court SW","Calgary","1998","3","Shauna Yawney","CYAWNESH","CCLARKJO2","Yang Shi","CSHIYA","","CAL Zone W"
"1","S","A2110091","Semi Detached (Half Duplex)","Killarney/Glengarry","03/08/2024","$1,049,000.00","$1,060,000.00","2,012","2013 35 Street SW","Calgary","2023","13","Lisa Johnson","CJOHNSLI1","","Susan Moore","CMOORESU","","CAL Zone CC"
"1","S","A2118532","Detached","Panorama Hills","03/30/2024","$995,000.00","$1,051,000.00","2,940","127 Panatella View NW","Calgary","2009","2","Sukh Sidhu","CSIDHUSU1","","Priti Rajpal","CRAJPAPR","","CAL Zone N"
"1","S","A2113331","Detached","Altadore","03/22/2024","$1,000,000.00","$1,050,000.00","1,114","1636 Altadore Avenue SW","Calgary","1956","7","Karen Fawcett","CFAWCEKA","","Lisa Atkins","CATKINLI","","CAL Zone CC"
"1","S","A2104268","Detached","Arbour Lake","03/23/2024","$1,055,000.00","$1,050,000.00","2,282","178 Arbour Lake Rise NW","Calgary","2022","50","Serhan Tarkan","CTARKASE","","Susan Hetu","CHETUSU","","CAL Zone NW"
"1","S","A2099708","Semi Detached (Half Duplex)","West Hillhurst","03/11/2024","$1,059,000.00","$1,050,000.00","2,034","515 18 Street NW","Calgary","2020","47","Kevin Bamford","CBAMFOKE","","Ben Knopp","CKNOPPBE","","CAL Zone CC"
"1","S","A2097050","Semi Detached (Half Duplex)","Winston Heights/Mountview","03/26/2024","$1,098,000.00","$1,049,000.00","2,586","633 24 Avenue NE","Calgary","2023","83","Justin Warthe","CWARTHJU","","Joanna Wood","CWOODJO2","","CAL Zone CC"
"1","S","A2108595","Detached","South Calgary","03/18/2024","$1,100,000.00","$1,045,000.00","1,119","2011 28 Avenue SW","Calgary","1956","27","John Linster","CLINSTJO","CGILLEKY","Jonida Halili","CHALILJO","","CAL Zone CC"
"1","S","A2108291","Detached","Saddle Ridge","03/25/2024","$1,089,000.00","$1,045,000.00","2,720","144 Saddlepeace Way NE","Calgary","2023","38","Gurminder Bisla","CBISLAGU","CKHAKHHA","Kiranjot Pelia","CPELIAKI","","CAL Zone NE"
"1","S","A2097671","Detached","Lakeview","03/27/2024","$1,100,000.00","$1,035,000.00","1,412","5612 Lodge Crescent SW","Calgary","1965","105","Kavin Mittal","CMITTAKA","","Ron Garneau","CGARNERO1","","CAL Zone W"
"1","S","A2113611","Detached","Springbank Hill","03/11/2024","$999,800.00","$1,032,000.00","2,386","76 Tremblant Way SW","Calgary","2006","2","Gerard Chiasson","CCHIASGE","","Michelle Long","CLONGMI","","CAL Zone W"
"1","S","A2116835","Detached","Tuscany","03/23/2024","$929,888.00","$1,030,000.00","2,514","110 Tuscany Glen Park NW","Calgary","2005","2","Anna Pitt","CPITTAN","","Tony Cusano","CCUSANTO","","CAL Zone NW"
"1","S","A2107144","Detached","Tuscany","03/04/2024","$1,025,000.00","$1,027,000.00","2,414","57 Tuscany Hills Bay NW","Calgary","1997","4","Rod Burriss","CBURRIRO1","","Vaughan Mealey","CMEALEVA","","CAL Zone NW"
"1","S","A2114607","Semi Detached (Half Duplex)","Bridgeland/Riverside","03/26/2024","$1,000,000.00","$1,025,000.00","1,918","1221 2 Avenue NE","Calgary","2020","5","Teri-Ann Begin","CBEGINTE","","Kyle Stone","CSTONEKY","","CAL Zone CC"
"1","S","A2115604","Detached","Discovery Ridge","03/23/2024","$995,000.00","$1,020,000.00","2,289","274 Discovery Ridge Way SW","Calgary","2005","3","Seth Allred","CALLRESE","CWESTOCA","Brad Churchwell","CCHURCBR","","CAL Zone W"
"1","S","A2111114","Semi Detached (Half Duplex)","Patterson","03/12/2024","$1,100,000.00","$1,020,000.00","1,801","15 Prominence Point SW","Calgary","1993","12","Jeff Ackerman","CACKERJE","","Leigha Pidde","CPIDDELE","CMACINBE","CAL Zone W"
"1","S","A2107338","Detached","Discovery Ridge","03/01/2024","$970,000.00","$1,020,000.00","2,636","11 Discovery Ridge Lane SW","Calgary","2002","1","Jesse Davies","CDAVIEJE","","Chelsey Phillips","CPHILLCH","","CAL Zone W"
"1","S","A2099794","Apartment","Beltline","03/29/2024","$1,150,000.00","$1,020,000.00","2,470","1188 3 Street SE Unit#3903","Calgary","2016","85","Murray Harris","CHARRIMU","","Nazia Harris","CHARRINA","","CAL Zone CC"
"1","S","A2111183","Detached","Aspen Woods","03/09/2024","$999,000.00","$1,005,000.00","2,332","72 Aspen Hills Close SW","Calgary","2006","3","Jason Choi","CCHOIJA","","Emily Liu","CLIUGU","","CAL Zone W"
"1","S","A2109439","Detached","Springbank Hill","03/10/2024","$998,888.00","$1,001,000.00","2,078","387 St Moritz Drive SW","Calgary","2005","17","Jamie Grenier","CGRENIJA","","Jason Xiao","CXIAOJU2","","CAL Zone W"
"1","S","A2109000","Detached","Mahogany","03/13/2024","$1,049,000.00","$1,001,000.00","2,501","12 Masters Court SE","Calgary","2015","19","Veronika Badzgon","CELLWAVE","","Yujin Jung","CJUNGYU","","CAL Zone SE"
"1","S","A2114699","Detached","Mahogany","03/26/2024","$990,000.00","$1,000,000.00","2,368","233 Magnolia Heights SE","Calgary","2023","12","Sumit Nanda","CNANDASU","","Michael Ferianec","CFERIAMI","","CAL Zone SE"
"1","S","A2113926","Detached","Hounsfield Heights/Briar Hill","03/28/2024","$1,100,000.00","$1,000,000.00","1,402","1731 12 Avenue NW","Calgary","1957","13","Joel Semmens","CSEMMEJO","","Robin Clegg","CCLEGGRO","","CAL Zone CC"
"1","S","A2112887","Detached","Varsity","03/11/2024","$998,000.00","$1,000,000.00","2,509","219 Valhalla Crescent NW","Calgary","1974","4","Jeff Ackerman","CACKERJE","","Sarah Graham","CWUCH","","CAL Zone NW"
"1","S","A2111439","Semi Detached (Half Duplex)","Glenbrook","03/08/2024","$974,888.00","$1,000,000.00","1,997","3319 41 Street SW","Calgary","2019","2","Paula Murphy","CMURPHPA1","","Gavin Conway","CCONWAGA","","CAL Zone W"
"1","S","A2109294","Apartment","Eau Claire","03/06/2024","$998,800.00","$1,000,000.00","1,369","738 1 Avenue SW Unit#407","Calgary","2019","12","Chase Olsen","COLSENCH","","Lynn Brunton","CBRUNTLY","","CAL Zone CC"
"1","S","A2105666","Semi Detached (Half Duplex)","Winston Heights/Mountview","03/13/2024","$1,075,000.00","$1,000,000.00","2,289","628 30 Avenue NE","Calgary","2023","38","Tony Nicastro","CNICASTO","","Brett Sowinski","CSOWINBR","","CAL Zone CC"
"1","S","A2099976","Detached","Killarney/Glengarry","03/27/2024","$1,024,900.00","$1,000,000.00","1,960","2424 34 Street SW","Calgary","2023","78","Michael Niemans","CNIEMAMI","","Gary Basra","CBASRAGU","","CAL Zone CC"
"1","S","A2113628","Semi Detached (Half Duplex)","West Hillhurst","03/26/2024","$1,000,000.00","$999,999.00","1,986","625 26 Street NW","Calgary","2023","12","Benjamin Sweet","CSWEETBE","CWYLIEWI","Pavan Kaushal","CKAUSHPA","CKAUSHCA","CAL Zone CC"
"1","S","A2112085","Detached","Lakeview","03/15/2024","$974,800.00","$999,999.00","1,407","5715 Lodge Crescent SW","Calgary","1965","7","Ron Garneau","CGARNERO1","CHOSPEPA","Zach Terlier","CTERLIZA","","CAL Zone W"
