"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","1228 1 Street NW","A2161344","Row/Townhouse","Crescent Heights","09/10/2024","$539,900.00","$552,800.00","1,610","Calgary","2004","12","Raymond Ng","CNGWA1","CCHOYEL","Aaron Dixon","CDIXONJO1","","CAL Zone CC"
"1001","S","111 Mt Allan Circle SE","A2157055","Detached","McKenzie Lake","09/18/2024","$554,000.00","$551,500.00","964","Calgary","1996","37","Rob Stang","CSTANGRO","","Karen Davis","CDAVISKA1","","CAL Zone SE"
"1001","S","5032 Whitestone Road NE","A2168290","Detached","Whitehorn","09/29/2024","$520,000.00","$551,313.00","1,105","Calgary","1975","3","Amie Hautz","CHAUTZAM","","Sarbjit Sran","CSRANSA","","CAL Zone NE"
"1001","S","65 Hamlet Road SW","A2168258","Detached","Haysboro","09/27/2024","$550,000.00","$551,000.00","1,106","Calgary","1960","3","Kimberley Chan","CCHANKI2","","Gurjit Birring","CBIRRIGU","","CAL Zone S"
"1001","S","417 36 Avenue NW","A2165918","Detached","Highland Park","09/19/2024","$569,000.00","$550,000.00","788","Calgary","1950","3","Varun Sharma","CSHARMVA3","","Sumit Sandhu","CSANDHSU4","","CAL Zone CC"
"1001","S","85 Inverness Rise SE","A2162808","Detached","McKenzie Towne","09/21/2024","$550,000.00","$550,000.00","1,205","Calgary","1995","17","Alex Moldovan Balea","CMOLDOAL","","Aaron Stroud","CSTROUAA","","CAL Zone SE"
"1001","S","1684 Cornerstone Boulevard NE","A2161704","Row/Townhouse","Cornerstone","09/17/2024","$548,000.00","$550,000.00","1,527","Calgary","2017","17","Gaurav Nagpal","CNAGPAGA","CKAHLOHA1","Lovepreet Lotey","CLOTEYLO","","CAL Zone NE"
"1001","S","2436 44 Street SE","A2159927","Detached","Forest Lawn","09/05/2024","$569,000.00","$550,000.00","963","Calgary","1959","14","Trung Tran","CTRANTR","","Richard Chau","CCHAUVA","","CAL Zone E"
"1001","S","218 Cranford Park SE","A2156831","Semi Detached (Half Duplex)","Cranston","09/04/2024","$540,000.00","$550,000.00","1,410","Calgary","2013","22","Travis Forster","CFORSTTR","","Tyler Baptist","CKALUZTY","","CAL Zone SE"
"1001","S","180 Elgin Meadows View SE","A2155272","Semi Detached (Half Duplex)","McKenzie Towne","09/03/2024","$555,000.00","$550,000.00","1,130","Calgary","2007","28","Joy Peacock","CCRAWFJO2","","Karlee Wick","CWICKKA","","CAL Zone SE"
"1001","S","7436 22 Street SE","A2147769","Detached","Ogden","09/20/2024","$569,900.00","$550,000.00","939","Calgary","1946","73","Jerry Weninger","CWENINJE","","Steven Slavik","CSLAVIST","","CAL Zone SE"
"1001","S","109 Hunterhorn Crescent NE","A2147372","Detached","Huntington Hills","09/18/2024","$559,000.00","$550,000.00","1,120","Calgary","1990","75","John Chen","CCHENJO2","","Saeed Ahmad","CAHMADSA","","CAL Zone N"
"1001","S","3412 33 Street SE","A2146512","Detached","Dover","09/05/2024","$549,999.00","$549,999.00","908","Calgary","1970","64","Hafil Perincheeri","CPERINHA","","Sam Pond","CPONDWI","","CAL Zone E"
"1001","S","43 Brampton Crescent SW","A2167019","Detached","Braeside","09/23/2024","$549,900.00","$549,900.00","1,368","Calgary","1966","4","Kevin Beutler","CBEUTLKE","","Kevin Beutler","CBEUTLKE","","CAL Zone S"
"1001","S","15 Shawglen Place SW","A2161382","Detached","Shawnessy","09/26/2024","$549,900.00","$549,900.00","1,068","Calgary","1983","21","Thomas Yeung","CYEUNGTH","","Steve Kuiack","CKUIACST","CHAVREJU","CAL Zone S"
"1001","S","428 Nolan Hill Drive NW Unit#1102","A2161222","Row/Townhouse","Nolan Hill","09/05/2024","$549,900.00","$549,900.00","1,166","Calgary","2015","8","Bayo Adejumo","CADEJUYU","","Bayo Adejumo","CADEJUYU","COKOSUPA","CAL Zone N"
"1001","S","2411 146 Avenue SE","A2153144","Semi Detached (Half Duplex)","Deer Run","09/10/2024","$549,900.00","$549,900.00","1,316","Calgary","1980","40","Sharon McCoy","CMCCOYSH","","Sharon McCoy","CMCCOYSH","","CAL Zone S"
"1001","S","606 Southland Green SW","A2154702","Semi Detached (Half Duplex)","Southwood","09/06/2024","$549,000.00","$549,000.00","1,007","Calgary","1971","35","Nataliya Prykhodko","CPRYKHNA","","Satyam Bansal","CBANSASA","","CAL Zone S"
"1001","S","31 Sierra Morena Landing SW","A2161527","Row/Townhouse","Signal Hill","09/16/2024","$549,900.00","$548,100.00","1,605","Calgary","1999","11","Alicia Ryan","CRYANAL","","Alex Tarasenko","CTARASAL","","CAL Zone W"
"1001","S","1165 Hunterston Hill NW","A2164023","Detached","Huntington Hills","09/29/2024","$529,800.00","$548,000.00","1,158","Calgary","1973","14","Lisa XP Li","CLILI","","James Zhan","CZHANJA","","CAL Zone N"
