"#","St","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2100812","Semi Detached (Half Duplex)","Pineridge","01/19/2024","$449,900.00","$468,500.00","1,253","6206 24 Avenue NE","Calgary","1975","9","Gary Banipal","CBANIPGU","CBANIPSU","Varun Bhandari","CBHANDVA","CDAMJIME","CAL Zone NE"
"501","S","A2099490","Row/Townhouse","Walden","01/12/2024","$464,900.00","$468,000.00","1,206","100 Walgrove Court SE Unit#2402","Calgary","2021","9","Pema Lektsog","CLEKTSPE","","Jim Chen","CCHENZH","","CAL Zone S"
"501","S","A2098648","Apartment","Erlton","01/30/2024","$468,900.00","$468,000.00","1,086","60 24 Avenue SW Unit#512","Calgary","1999","38","Tomasz Samborski","CSAMBOTO","","Pamela Brazil","CBRAZIPA","","CAL Zone CC"
"501","S","A2098266","Apartment","Beltline","01/21/2024","$470,000.00","$467,000.00","834","1188 3 Street SE Unit#3507","Calgary","2016","33","Hung Luu","CLUUHU","","Kaitlin Gourlie","CGOURLKA","","CAL Zone CC"
"501","S","A2098623","Detached","Bowness","01/17/2024","$479,900.00","$466,250.00","915","4608 70 Street NW","Calgary","1951","26","Chris Richter","CRICHTCH","CPILONJE","Chris Richter","CRICHTCH","","CAL Zone NW"
"501","S","A2097675","Detached","Martindale","01/11/2024","$464,900.00","$465,100.00","1,305","156 Martin Crossing Crescent NE","Calgary","1997","29","Jatinder Cheema","CCHEEMJA1","","Vishnu Vardhan Gabbula","CGABBUVI","","CAL Zone NE"
"501","S","A2102696","Row/Townhouse","Silverado","01/21/2024","$460,000.00","$465,000.00","1,260","155 Silverado Skies Link SW Unit#501","Calgary","2007","2","Trevor Morrison","CMORRITR","","Dhanwant Chahal","CCHAHADH","","CAL Zone S"
"501","S","A2100163","Row/Townhouse","West Springs","01/17/2024","$465,000.00","$465,000.00","1,440","20 Westpark Common SW","Calgary","2013","9","Alexandra McAmmond","CMCAMMAL","","HanJie Guo","CGUOHA","","CAL Zone W"
"501","S","A2099842","Row/Townhouse","Citadel","01/20/2024","$419,900.00","$465,000.00","1,480","206 Citadel Heights NW","Calgary","1993","10","Glenn Evans","CEVANSGL","","Enzo DiPietro","CDIPIEEN","","CAL Zone NW"
"501","S","A2098866","Detached","Dover","01/12/2024","$420,000.00","$465,000.00","992","167 Dover Meadow Close SE","Calgary","1973","7","Josh Cooper","CCOOPEJO1","","Matthew Mai","CMAIXU","","CAL Zone E"
"501","S","A2098094","Detached","Forest Lawn","01/09/2024","$530,000.00","$465,000.00","995","1710 45 Street SE","Calgary","1959","23","Maneet Gill","CGILLMA8","","Cole La Valley","CLAVALCO","","CAL Zone E"
"501","S","A2096721","Detached","Southview","01/22/2024","$479,000.00","$465,000.00","1,056","2004 Redwood Crescent SE","Calgary","1959","48","Sid Merhi","cmerhisa","","Mark Calvelo","CCALVEMA","","CAL Zone E"
"501","S","A2099680","Apartment","Erlton","01/17/2024","$449,000.00","$464,000.00","1,036","60 24 Avenue SW Unit#116","Calgary","2000","7","Wendy Niefer","CNIEFEWE","","Janet Houle","CHOULEJA","","CAL Zone CC"
"501","S","A2099627","Row/Townhouse","Auburn Bay","01/11/2024","$435,000.00","$463,500.00","1,133","1216 Auburn Bay Square SE","Calgary","2011","7","Carlin Koster","CKOSTECA","","Josh Bartlett","CBARTLJO","CSREMADU","CAL Zone SE"
"501","S","A2090087","Apartment","Beltline","01/22/2024","$469,900.00","$462,500.00","900","817 15 Avenue SW Unit#605","Calgary","2009","87","Joe Cimino","CCIMINJO","","David Brown","CBROWNDA8","","CAL Zone CC"
"501","S","A2100570","Semi Detached (Half Duplex)","Midnapore","01/15/2024","$425,000.00","$462,000.00","1,062","36 Midridge Gardens SE","Calgary","1977","4","Gloria Santana","CSANTAGL","","Jenny Jin","CJINJE","","CAL Zone S"
"501","S","A2101627","Apartment","Tuscany","01/22/2024","$425,000.00","$460,000.00","1,027","223 Tuscany Springs Boulevard NW Unit#339","Calgary","2001","4","Karen Fawcett","CFAWCEKA","","Robert Copping","CCOPPIRO","","CAL Zone NW"
"501","S","A2101392","Row/Townhouse","Cornerstone","01/26/2024","$469,900.00","$460,000.00","1,525","30 Cornerstone Manor NE Unit#206","Calgary","2016","13","Jessica Taburada","CTABURJE","","Jag Thind","CTHINDJA1","","CAL Zone NE"
"501","S","A2100080","Semi Detached (Half Duplex)","Dover","01/30/2024","$469,900.00","$460,000.00","943","2966 Doverville Crescent SE","Calgary","1975","25","Gary Banipal","CBANIPGU","CASHRAAH","Tarun Datta","CDATTATA","","CAL Zone E"
"501","S","A2096943","Row/Townhouse","Cedarbrae","01/08/2024","$469,900.00","$460,000.00","1,207","51 Cedarview Mews SW","Calgary","1996","32","Debra Molzan","CMOLZADE","CMOLZAPE1","Bill Wirsche","CWIRSCWI","","CAL Zone S"
"501","S","A2090854","Apartment","Sage Hill","01/19/2024","$484,900.00","$460,000.00","1,101","138 Sage Valley Common NW Unit#509","Calgary","2021","79","Leslie Schmeiler","CSCHMELE","","Paul Dhanjal","CDHANJHA","","CAL Zone N"
"501","S","A2097481","Row/Townhouse","Mahogany","01/18/2024","$459,900.00","$459,900.00","1,105","903 Mahogany Boulevard SE Unit#61","Calgary","2023","37","Jeff Jackson","CAJACKSJE","","Daniyal Nasiri","CNASIRDA","","CAL Zone SE"
"501","S","A2100146","Semi Detached (Half Duplex)","Ranchlands","01/15/2024","$424,900.00","$459,500.00","1,019","166 Ranch Glen Drive NW","Calgary","1977","3","Ben Knopp","CKNOPPBE","","Gord Piper","CPIPERGO","","CAL Zone NW"
"501","S","A2094555","Apartment","Mission","01/05/2024","$479,900.00","$459,000.00","1,246","328 21 Avenue SW Unit#108","Calgary","2008","24","John McNeill","CMCNEIJO","","William Jackson","CJACKSWI","","CAL Zone CC"
"501","S","A2100951","Row/Townhouse","Seton","01/27/2024","$459,800.00","$458,500.00","1,304","138 Seton Passage SE Unit#56","Calgary","2019","17","Andrey Kutepov","CKUTEPAN","CKUTEPEV","Roman Shelefontiuk","CSHELERO","","CAL Zone SE"
"501","S","A2100894","Row/Townhouse","Varsity","01/19/2024","$439,900.00","$458,000.00","1,509","3302 50 Street NW Unit#58","Calgary","1976","8","Emily Sudermann","CBROOKEM","CBROOKAM","Joel Anderson","CANDERJO5","","CAL Zone NW"
"501","S","A2097799","Detached","Abbeydale","01/11/2024","$470,000.00","$457,500.00","915","835 Abbotsford Drive NE","Calgary","1978","27","Gary Grewal","CGREWAGU2","","Gary Grewal","CGREWAGU2","","CAL Zone NE"
"501","S","A2098885","Row/Townhouse","Walden","01/25/2024","$425,000.00","$456,500.00","1,482","373 Walden Drive SE","Calgary","2013","14","Justin Havre","CHAVREJU","CKELLYTH1","Cam Naghshineh","CNAGHSCA","","CAL Zone S"
"501","S","A2094019","Row/Townhouse","Redstone","01/18/2024","$459,990.00","$456,500.00","1,392","301 Redstone Boulevard NE Unit#266","Calgary","2023","59","Prabhjot Singh","CSINGHPR5","","Karan Kumar","CKUMARKA2","","CAL Zone NE"
"501","S","A2099457","Apartment","Hillhurst","01/26/2024","$456,000.00","$456,000.00","968","1321 Kensington Close NW Unit#202","Calgary","2008","10","Teri-Ann Begin","CBEGINTE","","Julie Dempsey","CDEMPSJU","","CAL Zone CC"
"501","S","A2096770","Row/Townhouse","Skyview Ranch","01/23/2024","$459,900.00","$456,000.00","1,265","95 Skyview Close NE Unit#306","Calgary","2020","47","Aman Gill","CGILLAM1","","S.Timmy Sharma","CSHARMSA3","","CAL Zone NE"
"501","S","A2082472","Row/Townhouse","Tuxedo Park","01/09/2024","$470,000.00","$455,500.00","1,057","260 21 Avenue NE","Calgary","2003","110","Eddie Wong","CWONGED2","","Li Yang","CYANGLI","","CAL Zone CC"
"501","S","A2099083","Apartment","Country Hills Village","01/15/2024","$455,000.00","$455,000.00","1,506","151 Country Village Road NE Unit#2268","Calgary","2005","16","Kim Fleury","CFLEURKI","","Cheryl King","CKINGCH","","CAL Zone N"
"501","S","A2098584","Row/Townhouse","Cougar Ridge","01/21/2024","$425,000.00","$455,000.00","1,390","281 Cougar Ridge Drive SW Unit#1103","Calgary","2008","10","Justin Havre","CHAVREJU","CLALONBR","Kristina Dominguez","CDOMINKR","","CAL Zone W"
"501","S","A2098362","Detached","Mount Pleasant","01/29/2024","$459,900.00","$455,000.00","934","2308 4 Street NW","Calgary","1922","24","Andrew Haggith","CHAGGIAN","","Wendy Lambkin","CLAMBKWE","","CAL Zone CC"
"501","S","A2098350","Row/Townhouse","Evanston","01/06/2024","$465,000.00","$455,000.00","1,175","643 Evanston Manor NW Manor NW","Calgary","2016","18","Olufolami Olupitan","COLUPIOL","","Rainie Chung","CCHUNGHU","","CAL Zone N"
"1001","S","A2094689","Detached","Falconridge","01/11/2024","$459,000.00","$452,500.00","734","307 Falwood Way NE","Calgary","1980","36","Kathy Thirsk","CTHIRSKA","","Noor Shihab","CSHIHANO","","CAL Zone NE"
"1001","S","A2095807","Semi Detached (Half Duplex)","Beddington Heights","01/11/2024","$460,000.00","$452,000.00","958","1112 Berkley Drive NW","Calgary","1978","34","Dhrumilkumar Purohit","CPUROHDH","","Robby Khun Khun","ckhunkra","","CAL Zone N"
"1001","S","A2101439","Row/Townhouse","McKenzie Towne","01/17/2024","$399,500.00","$451,000.00","1,139","385 MCKENZIE TOWNE Gate SE","Calgary","2013","2","Joe Badin","CBADINJO","","Parvinder Thethi","CTHETHPA","","CAL Zone SE"
"1001","S","A2099336","Row/Townhouse","McKenzie Towne","01/09/2024","$424,900.00","$451,000.00","1,259","8 Promenade Way SE","Calgary","1997","1","Michael Burton","CBURTOMI","","Erick Dillmann","CDILLMER","","CAL Zone SE"
"1001","S","A2101843","Row/Townhouse","Sandstone Valley","01/24/2024","$419,000.00","$450,000.00","1,549","388 Sandarac Drive NW Unit#32","Calgary","1992","7","Abhijeet Singh","CSINGHAB","CCHHABSA","Zeenat Taghvai","CTAGHVZE","","CAL Zone N"
"1001","S","A2100780","Apartment","Lake Bonavista","01/13/2024","$450,000.00","$450,000.00","1,279","1315 Lake Fraser Court SE Unit#.","Calgary","2000","3","Daniyal Nasiri","CNASIRDA","","Daniyal Nasiri","CNASIRDA","","CAL Zone S"
"1001","S","A2100423","Row/Townhouse","Copperfield","01/27/2024","$414,900.00","$450,000.00","1,356","51 Copperpond Close SE","Calgary","2011","8","Lee Hassel","CHASSELE","","Carla Garcia","CGARCIJA1","","CAL Zone SE"
"1001","S","A2098896","Detached","Abbeydale","01/14/2024","$459,900.00","$450,000.00","1,125","753 Aboyne Way NE","Calgary","1977","17","Rupinder Dhillon","CDHILLRU1","CPANDHJA","Peter Pasion","CPASIOPE","","CAL Zone NE"
"1001","S","A2097822","Row/Townhouse","Walden","01/01/2024","$449,999.00","$450,000.00","1,160","53 Walgrove Common SE","Calgary","2021","18","Raj Bhopla","CBHOPLRA","","Coby Gaudette","CTOPILCO","","CAL Zone S"
"1001","S","A2095805","Apartment","Garrison Woods","01/08/2024","$469,900.00","$450,000.00","1,167","2233 34 Avenue SW Unit#323","Calgary","2003","39","Shelley J. Williams","CWILLISH2","","Tanya Eklund","CEKLUNTA","","CAL Zone CC"
"1001","S","A2091470","Apartment","Chinatown","01/29/2024","$464,900.00","$450,000.00","685","118 Waterfront Court Unit#407","Calgary","2019","87","Jonathan David","CDAVIDJO","","Raymond Chan","CCHANRA2","","CAL Zone CC"
"1001","S","A2097932","Semi Detached (Half Duplex)","Temple","01/04/2024","$449,900.00","$449,900.00","1,076","5510 Temple Road NE","Calgary","1977","20","Gladys Imoukhuede","CIMOUKGL","","Mila Cabrera","CCABREMI","","CAL Zone NE"
"1001","S","A2103478","Detached","Albert Park/Radisson Heights","01/30/2024","$429,900.00","$449,000.00","908","1324 34 Street SE","Calgary","1934","6","Jett Rao","CRAOGA","CSIEMEMI","Helen Vong","CVONGHE","","CAL Zone E"
"1001","S","A2099726","Row/Townhouse","Seton","01/16/2024","$424,900.00","$447,000.00","1,263","19635 42 Street SE","Calgary","2018","11","Spencer Tonkinson","CTONKISP","CSTUTZPA","Art Lee","CLEEAR2","","CAL Zone SE"
"1001","S","A2099546","Row/Townhouse","Point McKay","01/08/2024","$421,124.00","$447,000.00","1,270","140 Point Drive NW Unit#16","Calgary","1979","3","Tracey Luking","CLUKINTR","","Christopher Duffy","CDUFFYCH","","CAL Zone CC"
"1001","S","A2092987","Apartment","Discovery Ridge","01/17/2024","$459,900.00","$446,250.00","1,174","30 Discovery Ridge Close SW Unit#531","Calgary","2008","66","Scott Thibeault","CTHIBESC","","Jill Conroy","CCONROJI","","CAL Zone W"
"1001","S","A2092891","Apartment","Sunalta","01/04/2024","$456,789.00","$446,000.00","953","1920 11 Avenue SW Unit#401","Calgary","2017","50","Jeffrey LeBlanc","CLEBLAJE","","Josh Methot","CMETHOJO","","CAL Zone CC"
"1001","S","A2103086","Row/Townhouse","New Brighton","01/27/2024","$419,000.00","$445,500.00","1,219","3310 New Brighton Gardens SE","Calgary","2007","3","Jing Wen NI","CNIJI","","Chen Jiang","CJIANGCH","","CAL Zone SE"
"1001","S","A2098906","Row/Townhouse","Citadel","01/12/2024","$445,000.00","$445,500.00","1,357","1107 Citadel Terrace NW","Calgary","1992","15","Tyler Paton","CPATONTY","","Kyrylo Bezdyetko","CBEZDYKY","","CAL Zone NW"
"1001","S","A2102279","Detached","Forest Lawn","01/19/2024","$439,000.00","$445,000.00","868","1306 40 Street SE","Calgary","1957","1","Tammy To","CTOTA","","Mohit Sood","CSOODMO","","CAL Zone E"
"1001","S","A2098750","Semi Detached (Half Duplex)","Pineridge","01/25/2024","$449,800.00","$445,000.00","964","115 Pinemill Mews NE","Calgary","1978","33","Naseem Ahmad","CAHMADNA2","","Eman Chebli","CCHEBLEM","","CAL Zone NE"
"1001","S","A2097906","Row/Townhouse","Beltline","01/13/2024","$430,000.00","$445,000.00","829","1258 10 Street SW","Calgary","1993","11","Holly Bennett","CBENNEHO","","Steven Lubiarz","CLUBIAST","","CAL Zone CC"
"1001","S","A2098620","Row/Townhouse","Evanston","01/02/2024","$439,000.00","$443,500.00","1,304","300 Evanscreek Court NW Unit#23","Calgary","2006","12","Harman Dhah","CDHAHHA1","CDHAHGU","Christopher Matlashewski","CMATLACH","","CAL Zone N"
"1001","S","A2096864","Row/Townhouse","Citadel","01/17/2024","$450,000.00","$442,500.00","1,368","811 Citadel Terrace NW","Calgary","1992","42","Gloria Sun","CSUNWE","","Keaton Lissel","CLISSEKE","","CAL Zone NW"
"1001","S","A2091280","Semi Detached (Half Duplex)","Beddington Heights","01/25/2024","$399,900.00","$442,000.00","1,120","156 Berkley Way NW","Calgary","1978","13","Angela Detmold","CDETMOAN","CDETMOKI","Kenwick Chui","CCHUIKE","","CAL Zone N"
"1001","S","A2104088","Detached","Abbeydale","01/31/2024","$430,000.00","$440,000.00","1,171","887 Abbeydale Drive NE","Calgary","1978","2","Rachelle Blades ","CBLADERA","","Rachelle Blades ","CBLADERA","","CAL Zone NE"
"1001","S","A2101971","Apartment","Signal Hill","01/23/2024","$399,900.00","$440,000.00","1,042","6868 Sierra Morena Boulevard SW Unit#338","Calgary","1997","5","Tamara Nellissen","CNELLITA","CJAGULNI","Marnie Campbell","CCAMPBMA1","","CAL Zone W"
"1001","S","A2100852","Row/Townhouse","Aspen Woods","01/23/2024","$439,500.00","$440,000.00","1,218","141 Aspen Hills Drive SW","Calgary","2010","12","Stephanie Campbell","CCAMPBST","","Maria Nash","CPLAKAMA","","CAL Zone W"
"1001","S","A2100299","Semi Detached (Half Duplex)","Temple","01/18/2024","$425,000.00","$440,000.00","906","11 Templeton Bay NE","Calgary","1981","6","Jeremy Dinh","CDINHTH","","Catherine Diep","CDIEPCA","","CAL Zone NE"
"1001","S","A2100214","Row/Townhouse","Glamorgan","01/22/2024","$424,900.00","$440,000.00","1,369","58 Glamis Gardens SW","Calgary","1980","10","Erika Blair","CBLAIRER","CPARANSA","Sarah Loney","CLONEYSA","","CAL Zone W"
"1001","S","A2099128","Detached","Monterey Park","01/08/2024","$429,900.00","$440,000.00","742","16 San Diego Manor NE","Calgary","1996","3","Dongzhe Xiong","CXIONGDO","CWANXI","Darshan Sidhu","CSIDHUDA","","CAL Zone NE"
"1001","S","A2098659","Detached","Forest Heights","01/24/2024","$449,000.00","$440,000.00","1,040","5023 Memorial Drive SE","Calgary","1968","33","Zia Tajik","CTAJIKAH","","Jaspreet Pandher","CPANDHJA","","CAL Zone E"
"1001","S","A2096760","Detached","Abbeydale","01/15/2024","$440,000.00","$440,000.00","1,183","25 Abergale Close NE","Calgary","1978","39","Jeremy Dinh","CDINHTH","","Maricel McDonald","CMCDONMA4","","CAL Zone NE"
"1001","S","A2095237","Row/Townhouse","Skyview Ranch","01/26/2024","$439,999.00","$440,000.00","1,149","425 Skyview Ranch Circle NE","Calgary","2023","49","Uzma Saiyed","CSAIYEUZ","CKAURMA1","Hikmat Mohammadi","CMOHAMHI","","CAL Zone NE"
"1001","S","A2094336","Row/Townhouse","Bridgeland/Riverside","01/02/2024","$449,888.00","$440,000.00","1,334","747 Mcdougall Road NE","Calgary","2007","40","Andy Lam","CLAMAN","","Margot Langdon","CLANGDMA","","CAL Zone CC"
"1001","S","A2092627","Semi Detached (Half Duplex)","Whitehorn","01/10/2024","$440,000.00","$440,000.00","1,067","4712 44 Avenue NE","Calgary","1978","61","Andu Dagne","CDAGNEAN","","Gurpreet Dhaliwal","CDHALIGU1","","CAL Zone NE"
"1001","S","A2087627","Semi Detached (Half Duplex)","Forest Lawn","01/22/2024","$450,000.00","$440,000.00","760","929 42 Street SE","Calgary","1973","98","Saeed Mohammad","CMOHAMSA2","","Dayna Moritz","CMORITDA","","CAL Zone E"
"1001","S","A2100956","Row/Townhouse","Walden","01/22/2024","$399,900.00","$438,500.00","1,237","22 Walden Lane SE","Calgary","2016","10","Joel Anderson","CANDERJO5","","Deborah Perrault","CPERRADE","","CAL Zone S"
"1001","S","A2100788","Row/Townhouse","Queensland","01/19/2024","$429,000.00","$438,000.00","1,448","742 Queenston Terrace SE","Calgary","1980","8","Parry Lagler","CLAGLEPA","CLIVEREL","Cole Porter","CPORTECO","","CAL Zone S"
"1001","S","A2101685","Apartment","Lower Mount Royal","01/18/2024","$439,900.00","$436,000.00","886","1720 10 Street SW Unit#305","Calgary","2015","0","Jordan Smeaton","CSMEATJO","","Benjamin Sweet","CSWEETBE","","CAL Zone CC"
"1001","S","A2101908","Apartment","Arbour Lake","01/18/2024","$424,900.00","$435,000.00","1,186","303 Arbour Crest Drive NW Unit#1305","Calgary","2001","1","Melissa McRae","CMCRAEME","","Kirby Cox","CCOXKI","","CAL Zone NW"
"1001","S","A2101793","Detached","Abbeydale","01/31/2024","$399,900.00","$435,000.00","1,238","40 Aberdare Way NE","Calgary","1980","9","Sam Askar","CASKARSA","","Regina Moje","CMOJEMA","","CAL Zone NE"
"1001","S","A2098034","Row/Townhouse","Redstone","01/17/2024","$449,999.00","$435,000.00","1,206","402 Redstone Crescent","Calgary","2017","28","Diksha Dhawan","CDHAWADI1","","Gurpreet Ghuttora","CGHUTTGU","CVERMAAR","CAL Zone NE"
"1001","S","A2096695","Detached","Crescent Heights","01/13/2024","$449,900.00","$435,000.00","783","211 13 Avenue NW","Calgary","1916","39","Jordan Helwerda","CHELWEJO","","Jeff Sexsmith","CSEXSMJE","","CAL Zone CC"
"1001","S","A2094817","Row/Townhouse","Dalhousie","01/30/2024","$439,900.00","$435,000.00","1,353","4935 Dalton Drive NW Unit#305","Calgary","1977","69","Erik Ross","CROSSER","","Donna Abbott","CABBOTDO","","CAL Zone NW"
"1001","S","A2094694","Apartment","Greenwood/Greenbriar","01/24/2024","$449,900.00","$435,000.00","819","80 Greenbriar Place NW Unit#1402","Calgary","2019","49","Chris Richter","CRICHTCH","CPILONJE","Dawn Park","CPARKDA2","","CAL Zone NW"
"1001","S","A2087630","Semi Detached (Half Duplex)","Forest Lawn","01/10/2024","$455,000.00","$435,000.00","759","931 42 Street SE","Calgary","1973","86","Saeed Mohammad","CMOHAMSA2","","Shak Abdul Jalil","CJALILSH","","CAL Zone E"
"1001","S","A2076005","Row/Townhouse","Killarney/Glengarry","01/14/2024","$459,000.00","$435,000.00","1,215","2427 29 Street SW Unit#2","Calgary","2007","142","Chris Zaharko","CZAHARCH","","Sohini Ruparell","CRUPARSO","","CAL Zone CC"
"1001","S","A2094971","Row/Townhouse","Panorama Hills","01/21/2024","$439,900.00","$434,200.00","1,195","123 Panatella Hill NW","Calgary","2009","13","Venee Ye","CYEMA","","Lisa Li","CLIXI","","CAL Zone N"
"1001","S","A2095247","Row/Townhouse","Skyview Ranch","01/08/2024","$440,000.00","$434,000.00","1,363","291 Skyview Ranch Road NE","Calgary","2013","26","Justin Havre","CHAVREJU","CNICKEHE","Alexander Tumang","CTUMANAL","","CAL Zone NE"
"1001","S","A2090373","Row/Townhouse","Country Hills","01/10/2024","$449,000.00","$434,000.00","1,233","83 Country Hills Cove NW","Calgary","1999","74","Karim Amershi","CAMERSKA","","Jian Hui Ouyang","COUYANJI","","CAL Zone N"
"1001","S","A2100246","Row/Townhouse","Skyview Ranch","01/25/2024","$419,900.00","$433,100.00","1,112","630 Skyview Ranch Grove NE","Calgary","2014","16","Rogelio Calalo","CCALALRO","","Jaggi Jaswal","CJASWAJA","","CAL Zone NE"
