"#","St","Address","MLS® #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1","S","1613 7 Street NW","A2151624","Detached","Rosedale","07/28/2024","$1,899,000.00","$1,900,000.00","2,732","Calgary","2014","5","Curtis Atkinson","CATKINCU","","Dan Nash","CNASHDA","","CAL Zone CC"
"1","S","332 40 Avenue SW","A2138483","Detached","Elbow Park","07/02/2024","$1,995,000.00","$1,900,000.00","2,029","Calgary","1928","25","Ron Garneau","CGARNERO1","CHOSPEPA","Jordan Smeaton","CSMEATJO","","CAL Zone CC"
"1","S","3402 Lake Court SW","A2149933","Detached","Lakeview","07/21/2024","$1,850,000.00","$1,850,000.00","2,480","Calgary","1968","2","Ron Garneau","CGARNERO1","","Ron Garneau","CGARNERO1","","CAL Zone W"
"1","S","94 Chapala Crescent SE","A2148569","Detached","Chaparral","07/13/2024","$1,800,000.00","$1,850,000.00","1,927","Calgary","1999","2","Justin Havre","CHAVREJU","CJACOBLI1","Brittany Zimmerman","CZIMMEBR","","CAL Zone S"
"1","S","72 Edenstone Way NW","A2148015","Detached","Edgemont","07/23/2024","$1,795,000.00","$1,800,000.00","3,906","Calgary","1989","6","Tim Lind","CLINDTI","","Ron Lockhart","CLOCKHRO","","CAL Zone NW"
"1","S","5263 Bannerman Drive NW","A2134436","Detached","Brentwood","07/12/2024","$1,845,000.00","$1,800,000.00","3,709","Calgary","1965","34","Donna Williams","CWILLIDO","","Ross Aitken","CAITKERO","","CAL Zone NW"
"1","S","1933 43 Avenue SW","A2132379","Semi Detached (Half Duplex)","Altadore","07/08/2024","$1,789,000.00","$1,770,000.00","3,045","Calgary","2024","48","Hayley Green","CGREENHA","CGREENTI","Tara Molina","CMOLINTA","","CAL Zone CC"
"1","S","1706 31 Avenue SW","A2149084","Detached","South Calgary","07/23/2024","$1,699,900.00","$1,750,000.00","3,943","Calgary","2016","8","Tanya Eklund","CEKLUNTA","","Beverly Marsh","CMARSHBE","","CAL Zone CC"
"1","S","142A Springbluff Boulevard SW","A2145035","Detached","Springbank Hill","07/20/2024","$1,550,000.00","$1,711,500.00","2,706","Calgary","2010","2","Justin Havre","CHAVREJU","CMCCORGL","Ellen Fang","CFANGEL","","CAL Zone W"
"1","S","7820 Churchill Drive SW","A2152840","Detached","Chinook Park","07/30/2024","$1,500,000.00","$1,710,000.00","1,625","Calgary","1960","2","Rob Stang","CSTANGRO","","Karen Keveryga","CKEVERKA","","CAL Zone S"
"1","S","919 Rideau Road SW","A2097412","Detached","Rideau Park","07/25/2024","$1,825,000.00","$1,710,000.00","3,397","Calgary","2008","227","James Murphy","CMURPHJA1","","Jeremy Rowles","CROWLEJE","","CAL Zone CC"
"1","S","2518 7 Avenue NW","A2128156","Detached","West Hillhurst","07/16/2024","$1,725,000.00","$1,705,000.00","3,252","Calgary","2004","74","Julie Bowser","CBOWSEJU","","Jemma Stephenson","CCREASJE","","CAL Zone CC"
"1","S","79 Lynx Meadows Drive NW","A2145481","Detached","NONE","07/13/2024","$1,699,900.00","$1,675,000.00","3,001","Calgary","2005","15","Danny Raposo","CRAPOSDA","CMOORECH","Jessica Rae","CRAEJE","",""
"1","S","856 Bridge Crescent NE","A2117347","Detached","Bridgeland/Riverside","07/06/2024","$1,699,999.00","$1,625,000.00","3,049","Calgary","2012","99","Kellie Young","CBENTKE","CMOLLESA","Christina Hagerty","CHAGERCH","","CAL Zone CC"
"1","S","133 West Grove Point SW","A2149876","Detached","West Springs","07/17/2024","$1,495,000.00","$1,620,000.00","2,907","Calgary","2017","1","Elise Crowe","CCROWEEL","","Jad Chawl-Snan","CCHAWLJA","","CAL Zone W"
"1","S","1201 Premier Way SW","A2143990","Detached","Upper Mount Royal","07/10/2024","$1,595,000.00","$1,605,000.00","2,804","Calgary","1952","16","John Hripko","CHRIPKJO","CHRIPKAL","Robin Clegg","CCLEGGRO","","CAL Zone CC"
"1","S","9012 48 Avenue NW","A2143577","Detached","Bowness","07/11/2024","$1,580,000.00","$1,597,000.00","2,967","Calgary","1976","13","Calley Erickson","CERICKCA","CDOLISMA","Perri Scarcelli","CSCARCPE","","CAL Zone NW"
"1","S","121 Elmont Bay SW","A2152421","Detached","Springbank Hill","07/28/2024","$1,450,000.00","$1,568,000.00","2,934","Calgary","2009","3","David Williams","CWILLIDA6","CSINGHAP","Doug McNaughton","CMCNAUDO","CPENLESU","CAL Zone W"
"1","S","1417 3 Street NW","A2144302","Detached","Crescent Heights","07/12/2024","$1,585,000.00","$1,564,500.00","2,415","Calgary","2024","15","Krista Legue","CLEGUEKR","","David Luu","CLUUDA","","CAL Zone CC"
