"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","317 22 Avenue SW Unit#404","A2043839","Apartment","Mission","05/04/2023","$325,000.00","$325,000.00","515","Calgary","2017","6","Josh Hamilton","CHAMILJO","","Morgan Gosal","CGOSALMO","","CAL Zone CC"
"2001","S","203 Lynnview Road SE Unit#85S","A2043561","Row/Townhouse","Ogden","05/10/2023","$299,900.00","$325,000.00","976","Calgary","1978","13","Chris Ford","CFORDCH","","Robyn Hauck","CHAUCKRO","","CAL Zone SE"
"2001","S","510 Edmonton Trail NE Unit#216","A2038849","Apartment","Bridgeland/Riverside","05/12/2023","$349,999.00","$325,000.00","793","Calgary","2016","29","Chelsey Phillips","CPHILLCH","","Atinder Shoker","CSHOKEAT","","CAL Zone CC"
"2001","S","616 15 Avenue SW Unit#502","A2038202","Apartment","Beltline","05/13/2023","$329,000.00","$325,000.00","935","Calgary","1979","37","Richard Faulds","CFAULDRI","","Jerry Weninger","CWENINJE","","CAL Zone CC"
"2001","S","1521 26 Avenue SW Unit#305","A2044856","Apartment","South Calgary","05/26/2023","$319,900.00","$324,900.00","612","Calgary","2015","15","Jeff Ackerman","CACKERJE","","Christine Versnick","CVERSNCH","","CAL Zone CC"
"2001","S","300 Meredith Road NE Unit#601","A2043706","Apartment","Crescent Heights","05/14/2023","$324,900.00","$324,900.00","965","Calgary","1978","17","Michelle Fisher","CFISHEMI1","","Andrew Jones","CJONESAN1","","CAL Zone CC"
"2001","S","410 11 Avenue NE","A2007845","Detached","Renfrew","05/03/2023","$324,900.00","$324,900.00","1,293","Calgary","1914","0","Robb Leece","CLEECERO","CLEECEST","Dan Stante","CSTANTDA3","","CAL Zone CC"
"2001","S","9930 Bonaventure Drive SE Unit#602","A2048497","Row/Townhouse","Willow Park","05/31/2023","$325,000.00","$324,100.00","1,161","Calgary","1975","19","Rod Vermunt","CVERMURO","","Arnold Thompson","CTHOMPAR","","CAL Zone S"
"2001","S","1702 17 Avenue SW Unit#411","A2032554","Apartment","Scarboro","05/30/2023","$324,000.00","$324,000.00","570","Calgary","2023","68","Alexis Meinzer","CMEINZAL","","Li Yang","CYANGLI","","CAL Zone CC"
"2001","S","2307 14 Street SW Unit#205","A2042975","Apartment","Bankview","05/21/2023","$329,900.00","$322,600.00","852","Calgary","2007","18","Joel Muir","CMUIRRO","","Ted Greenhough","CGREENTE","","CAL Zone CC"
"2001","S","14 Chaparral Ridge Park SE","A2045629","Row/Townhouse","Chaparral","05/20/2023","$309,900.00","$322,500.00","892","Calgary","2006","16","Rachel Vanderveen","CBAISIRA","","Shelagh Krause","CKRAUSSH","CKRAUSPA","CAL Zone S"
"2001","S","8535 Bonaventure Drive SE Unit#147","A2029093","Apartment","Acadia","05/19/2023","$339,900.00","$322,500.00","969","Calgary","1999","73","Seamus Logue","CLOGUESE","","Gary Brand","CBRANDGA","","CAL Zone S"
"2001","S","350 Livingston Common NE Unit#1415","A2040564","Apartment","Livingston","05/26/2023","$324,990.00","$322,000.00","847","Calgary","2018","39","Adam Vincent","CVINCEAD","","Yu Meng Gong","CGONGYU","","CAL Zone N"
"2001","S","650 10 Street SW Unit#901","A2038994","Apartment","Downtown West End","05/04/2023","$325,000.00","$322,000.00","954","Calgary","2000","23","Donna Rooney","CROONEDO","CCRONIGA2","Brian Copping","CCOPPIBR","CCOPPIKE","CAL Zone CC"
"2001","S","19489 MAIN Street SE Unit#1219","A2045018","Apartment","Seton","05/23/2023","$324,900.00","$321,000.00","723","Calgary","2021","18","Cheryl Donnelly","CDONNECH","","Brendan Kary","CKARYBR","","CAL Zone SE"
"2001","S","675 Merrill Drive NE","A2043546","Row/Townhouse","Winston Heights/Mountview","05/11/2023","$299,900.00","$321,000.00","1,251","Calgary","1955","14","Jennifer Gurnett","CGURNEJE","","Tammy Figol","CFIGOLTA","","CAL Zone CC"
"2001","S","345 Rocky Vista Park NW Unit#415","A2050006","Apartment","Rocky Ridge","05/24/2023","$329,000.00","$320,000.00","833","Calgary","2002","7","Peter Rallios","CRALLIPE","","Maria Surowka","CSUROWMA","","CAL Zone NW"
"2001","S","143 Evanscrest Gardens NW","A2048832","Row/Townhouse","Evanston","05/19/2023","$299,999.00","$320,000.00","831","Calgary","2016","4","Maricel McDonald","CMCDONMA4","","Paolo Peralta","CPERALPA","CBOLINMI","CAL Zone N"
