"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"2001","S","20 Royal Oak Plaza NW Unit#320","A2040352","Apartment","Royal Oak","04/27/2023","$288,000.00","$285,000.00","873","Calgary","2013","12","Flora Moradzadeh","CMORADFA","","Lara Tatari","CTATARLA","","CAL Zone NW"
"2001","S","195 Kincora Glen Road NW Unit#404","A2039581","Apartment","Kincora","04/29/2023","$275,000.00","$285,000.00","773","Calgary","2014","15","Carmen Paradis","CPARADCA","","Mohammed Barakat","CBARAKMO","","CAL Zone N"
"2001","S","302 Skyview Ranch Drive NE Unit#6116","A2038889","Apartment","Skyview Ranch","04/13/2023","$259,000.00","$285,000.00","846","Calgary","2015","3","Marym Yar","CYARMA","","Sahil Narula","CNARULSA","","CAL Zone NE"
"2001","S","8810 Royal Birch Boulevard NW Unit#1333","A2037956","Apartment","Royal Oak","04/17/2023","$274,900.00","$285,000.00","965","Calgary","2005","3","William Jackson","CJACKSWI","","Darin Ruff","CRUFFDA","","CAL Zone NW"
"2001","S","3219 56 Street NE Unit#127","A2037225","Row/Townhouse","Pineridge","04/21/2023","$299,999.00","$285,000.00","1,206","Calgary","1976","17","Monique Windrem","CWINDRMO","","Isabella Doyle","CDOYLEIS","","CAL Zone NE"
"2001","S","42 Falshire Terrace NE","A2036231","Row/Townhouse","Falconridge","04/12/2023","$265,000.00","$285,000.00","992","Calgary","1982","13","Michelle Primeau","CPRIMEMI","","Paul Ackerman","CACKERPA","","CAL Zone NE"
"2001","S","198 Cranford Walk SE","A2036214","Row/Townhouse","Cranston","04/03/2023","$289,000.00","$285,000.00","681","Calgary","2013","4","Erick Dillmann","CDILLMER","","Vinh Dinh","CDINHVI","","CAL Zone SE"
"2001","S","1719 9A Street SW Unit#113","A2034328","Apartment","Lower Mount Royal","04/07/2023","$295,000.00","$285,000.00","608","Calgary","2014","0","Cory Kien","CKIENCO","","Christopher Duffy","CDUFFYCH","","CAL Zone CC"
"2001","S","1724 26 Avenue SW Unit#301","A2033467","Apartment","Bankview","04/07/2023","$299,000.00","$285,000.00","1,213","Calgary","2005","16","Chris Zaharko","CZAHARCH","","Jamie Cheung","CCHEUNJA1","","CAL Zone CC"
"2001","S","37 Prestwick Drive SE Unit#111","A2030274","Apartment","McKenzie Towne","04/14/2023","$289,900.00","$285,000.00","970","Calgary","2006","35","Sarah Walczak","CWALCZSA","CAUDETCH","Chad Kon","CKONCH","","CAL Zone SE"
"2001","S","108 Waterfront Court SW Unit#704","A2029107","Apartment","Chinatown","04/12/2023","$292,898.00","$285,000.00","425","Calgary","2019","35","Kenny Nguyen","CNGUYEKE","","Maneet Gill","CGILLMA8","","CAL Zone CC"
"2001","S","296 Mckenzie Towne Link SE","A2028883","Row/Townhouse","McKenzie Towne","04/16/2023","$289,900.00","$285,000.00","926","Calgary","2002","46","Ray Todd","CTODDRA","","Clayton Becker","CBECKECL","","CAL Zone SE"
