"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","41 Autumn Terrace SE","A1233958","Detached","Auburn Bay","08/27/2022","$499,800.00","$486,500.00","1,574","Calgary","2011","50","Kevin Yeung","CYEUNGKE2","","Tyenne Bentor","CBENTOTY","CHAVREJU","CAL Zone SE"
"501","S","136 Covepark Crescent NE","A1250718","Detached","Coventry Hills","08/22/2022","$484,900.00","$486,000.00","1,493","Calgary","2003","11","Shravan Chawla","CCHAWLSH","","Zenny Aslam Rana Iqbal","CASLAMZA","","CAL Zone N"
"501","S","858 Panatella Boulevard NW","A1242018","Semi Detached (Half Duplex)","Panorama Hills","08/05/2022","$488,000.00","$486,000.00","1,154","Calgary","2008","14","Dawn Herron Maser","CHERRODA","","John Bauman","CBAUMAJO","","CAL Zone N"
"501","S","4936 Norquay Drive NW","A1240418","Detached","North Haven","08/05/2022","$495,000.00","$486,000.00","1,052","Calgary","1965","18","David Genoud","CGENOUDA","CBERRILA","Dawn Herron Maser","CHERRODA","","CAL Zone N"
"501","S","28 Riverbrook Road SE","A1250789","Detached","Riverbend","08/26/2022","$485,000.00","$485,000.00","1,152","Calgary","1984","14","Sano Stante","CSTANTSA","","Brett Sowinski","CSOWINBR","CHAVREJU","CAL Zone SE"
"501","S","28 Auburn Crest Park SE","A1245591","Semi Detached (Half Duplex)","Auburn Bay","08/19/2022","$499,000.00","$485,000.00","1,290","Calgary","2012","15","Gregory Squire","CSQUIRGR","","Jay Tung","CTUNGYI","","CAL Zone SE"
"501","S","6 Cranberry Place SE","A1242988","Detached","Cranston","08/09/2022","$480,000.00","$485,000.00","1,533","Calgary","2007","14","Brandon Robinson","CROBINBR3","","Rajesh Mathew","CMATHERA","","CAL Zone SE"
"501","S","164 Chaparral Ridge Circle SE","A1238426","Detached","Chaparral","08/03/2022","$495,000.00","$485,000.00","1,721","Calgary","1997","6","Gizella Davis","CDAVISGI","","Benson Jong","CJONGBE","","CAL Zone S"
"501","S","1220 Prominence Way SW Unit#5","A1236277","Row/Townhouse","Patterson","08/05/2022","$495,000.00","$485,000.00","1,325","Calgary","1982","28","Sam Corea","CCOREASA","CFULLECH","Shauna Yawney","CYAWNESH","CCLARKJO2","CAL Zone W"
"501","S","227 Queensland Circle SE","A1229986","Detached","Queensland","08/04/2022","$499,950.00","$485,000.00","1,120","Calgary","1975","45","Ravinder Bhadesh","CBHADERA","","Adnan Ali Assaf","CASSAFAD1","","CAL Zone S"
"501","S","143 Woodpark Place SW","A1228447","Detached","Woodlands","08/16/2022","$509,900.00","$485,000.00","1,292","Calgary","1977","67","Ryan Jacques","CJACQURY","","Lisa Bergmann","CBERGMLI","","CAL Zone S"
"501","S","82 Chaparral Ridge Way","A1228198","Detached","Chaparral","08/01/2022","$499,900.00","$485,000.00","1,526","Calgary","1997","52","Michael Hearn","CHEARNMI","","Tatiana Merchina","CMERCHTA","","CAL Zone S"
"501","S","13628 Deer Run Boulevard SE","A1242265","Detached","Deer Run","08/05/2022","$484,900.00","$484,900.00","1,843","Calgary","1984","10","Allain Bonneville","CBONNEAL","CQUINNIA","Zafar Bahadar","CBAHADZA","","CAL Zone S"
"501","S","268 Covepark Rise NE","A1233738","Detached","Coventry Hills","08/05/2022","$489,900.00","$483,500.00","1,573","Calgary","2006","29","Ram Chadha","CCHADHRA","","Tony Irshad","CIRSHAAB","","CAL Zone N"
"501","S","158 Arbour Ridge Park NW","A1246321","Detached","Arbour Lake","08/29/2022","$499,000.00","$483,000.00","1,545","Calgary","1996","17","Gurpartap Dhaliwal","CDHALIGU2","","Ming Cheng","CCHENGMI","","CAL Zone NW"
"501","S","135 Midridge Close SE","A1242361","Detached","Midnapore","08/06/2022","$499,900.00","$483,000.00","1,455","Calgary","1978","12","Grant Smith","CSMITHGR5","","Tarjinder Dhillon","CDHILLTA","","CAL Zone S"
