"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","930 Centre  Avenue NE Unit#230","A2009779","Apartment","Bridgeland/Riverside","12/15/2022","$255,000.00","$248,000.00","644","Calgary","2004","41","Natalie Berthiaume","CBERTHNA","","Niki McCracken","CMCCRANI","","CAL Zone CC"
"1001","S","1118 12 Avenue SW Unit#303","A2007464","Apartment","Beltline","12/23/2022","$259,000.00","$247,000.00","610","Calgary","2008","59","Spencer Tonkinson","CTONKISP","","William Jackson","CJACKSWI","","CAL Zone CC"
"1001","S","99 Copperstone Park SE Unit#3214","A2014185","Apartment","Copperfield","12/07/2022","$239,000.00","$246,000.00","805","Calgary","2016","6","Mai Giang","CGIANGMA","","Nora Larioza","CLARIONO","","CAL Zone SE"
"1001","S","181 Skyview Ranch Manor NE Unit#3419","A2013365","Apartment","Skyview Ranch","12/07/2022","$248,900.00","$246,000.00","918","Calgary","2017","10","Anni Jansson","CJANSSAN","","Atif Rajan","CRAJANAT","","CAL Zone NE"
"1001","S","2233 34 Avenue SW Unit#306","A2009463","Apartment","Garrison Woods","12/16/2022","$245,000.00","$246,000.00","570","Calgary","2003","44","Ryan Parry","CPARRYRY","","Shawn Kennedy","CKENNESH","","CAL Zone CC"
"1001","S","181 Skyview Ranch Manor NE Unit#1401","A2013193","Apartment","Skyview Ranch","12/07/2022","$248,900.00","$245,500.00","918","Calgary","2017","13","Anni Jansson","CJANSSAN","","Atif Rajan","CRAJANAT","","CAL Zone NE"
"1001","S","99 Copperstone Park SE Unit#2108","A2012731","Apartment","Copperfield","12/01/2022","$249,000.00","$245,000.00","738","Calgary","2015","9","Christie Crawford","CCRAWFCH","","Jason Fraser","CFRASEJA2","CHAVREJU","CAL Zone SE"
"1001","S","60 Panatella Street NW Unit#4414","A2012400","Apartment","Panorama Hills","12/13/2022","$249,900.00","$245,000.00","844","Calgary","2008","19","Don Onda","CONDADO","","Jonathan Fang","CFANGSH","","CAL Zone N"
"1001","S","11811 Lake Fraser Drive SE Unit#1304","A2011571","Apartment","Lake Bonavista","12/07/2022","$269,000.00","$245,000.00","885","Calgary","2007","24","Steven Evelyn","CEVELYST","","Joe Badin","CBADINJO","","CAL Zone S"
"1001","S","8710 Horton Road SW Unit#1313","A2014731","Apartment","Haysboro","12/23/2022","$249,000.00","$244,000.00","836","Calgary","2008","14","Karen Blair","CBLAIRKA","","Amy Crawford","CCRAWFAM","","CAL Zone S"
"1001","S","241 Mckenzie Towne Lane SE","A2013333","Row/Townhouse","McKenzie Towne","12/09/2022","$241,800.00","$243,000.00","932","Calgary","2007","10","Ginger Andrews","CANDREGI","","Dayla Fuller","CFULLEDA","","CAL Zone SE"
"1001","S","6550 Old Banff Coach Road SW Unit#104","A2013223","Apartment","Patterson","12/12/2022","$275,000.00","$243,000.00","1,238","Calgary","1999","17","Abby Everingham","CEVERIAB","","Zhanjie Zhou","CZHOUZH","CLIRO1","CAL Zone W"
"1001","S","175 Panatella Hill NW Unit#2302","A2013695","Apartment","Panorama Hills","12/28/2022","$245,000.00","$242,000.00","879","Calgary","2013","13","Christine Richard","CRICHACH","","Sento Kachappilly Xavier","CKACHASE","","CAL Zone N"
"1001","S","4554 Valiant Drive NW Unit#502","A2012136","Apartment","Varsity","12/16/2022","$249,900.00","$240,500.00","859","Calgary","1978","28","Christopher Duffy","CDUFFYCH","CAUDETCH","Parveen Bhardwaj","CBHARDPA","","CAL Zone NW"
