"#","St","Address","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"1001","S","1127 40 Street SE","A2005898","Detached","Forest Lawn","10/28/2022","$400,000.00","$390,000.00","960","Calgary","1959","14","George Byma","CBYMAGE","CALEFABI","Chuck Nguyen","CNGUYECH2","","CAL Zone E"
"1001","S","27 Applebrook Circle SE","A2002545","Detached","Applewood Park","10/04/2022","$389,900.00","$390,000.00","954","Calgary","1995","13","Brad Lesanko","CLESANBR","CWILLIDO","Thuy Dinh","CDINHTH","","CAL Zone E"
"1001","S","18 Everridge Common SW","A2001533","Row/Townhouse","Evergreen","10/27/2022","$399,900.00","$390,000.00","1,276","Calgary","2006","41","Neil Lauzon","CLAUZONE","CMARTICH","Sergey Korostensky","CKOROSSE","CBERGVA","CAL Zone S"
"1001","S","134 Country Hills Gardens NW","A1256342","Semi Detached (Half Duplex)","Country Hills","10/04/2022","$399,900.00","$390,000.00","1,856","Calgary","2000","27","Valerie Konechny","CKONECVA","","Gerard Chiasson","CCHIASGE","","CAL Zone N"
"1001","S","16239 6 Street SW","A2000576","Detached","Shawnessy","10/03/2022","$399,000.00","$390,000.00","1,000","Calgary","1989","17","Gregory Dudar","CDUDARGR","","Tri Nhan Le","CLETR1","","CAL Zone S"
"1001","S","130 New Brighton Way SE Unit#112","A2000367","Row/Townhouse","New Brighton","10/10/2022","$400,000.00","$390,000.00","1,319","Calgary","2012","25","Dusko Sremac","CSREMADU","CLAUGHLI","Chad Hauser","CHAUSECH","","CAL Zone SE"
"1001","S","1244 Cornerstone Street NE","A1252861","Row/Townhouse","Cornerstone","10/10/2022","$395,000.00","$390,000.00","1,423","Calgary","2016","46","Sarah Johnston","CJOHNSSA1","CMCKAYAM","David Cooke","CCOOKEDA","","CAL Zone NE"
"1001","S","107 Blackthorn Road NE","A1244650","Detached","Thorncliffe","10/05/2022","$399,900.00","$390,000.00","1,428","Calgary","1962","61","Amanda Rickett","CRICKEAM","CHERMABR1","Mary Yuen-Sears","CYUENMA","","CAL Zone N"
"1001","S","75 Martinwood Way NE","A1241710","Detached","Martindale","10/17/2022","$414,900.00","$390,000.00","915","Calgary","1990","88","Amandeep Gill","CGILLAM4","CKAURSU","Manpreet Singh","CSINGHMA1","","CAL Zone NE"
"1001","S","3204 56 Street NE","A2005579","Detached","Pineridge","10/28/2022","$389,900.00","$389,900.00","1,018","Calgary","1976","17","Rick Blanchette","CBLANCRI","","Karandeep Khera","CKHERAKA","","CAL Zone NE"
"1001","S","50 Martindale Drive NE","A1259183","Detached","Martindale","10/07/2022","$389,900.00","$389,900.00","979","Calgary","1987","10","Michael Boling","CBOLINMI","","Gemma Sucero","CSUCERGE","","CAL Zone NE"
